timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/28 05:09:44.604, 1, NVIDIA RTX 6000 Ada Generation, 93 %, 33568 MiB, 49140 MiB, 299.33 W, 80
2026/08/28 05:09:44.604, 2, NVIDIA RTX 6000 Ada Generation, 92 %, 33158 MiB, 49140 MiB, 298.95 W, 75
2026/08/28 05:09:44.604, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33186 MiB, 49140 MiB, 299.14 W, 82
2026/08/28 05:09:54.605, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33326 MiB, 49140 MiB, 299.90 W, 72
2026/08/28 05:09:54.605, 1, NVIDIA RTX 6000 Ada Generation, 93 %, 33568 MiB, 49140 MiB, 299.61 W, 81
2026/08/28 05:09:54.606, 2, NVIDIA RTX 6000 Ada Generation, 91 %, 33194 MiB, 49140 MiB, 299.62 W, 76
2026/08/28 05:09:54.606, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33186 MiB, 49140 MiB, 299.05 W, 82
2026/08/28 05:10:04.606, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33326 MiB, 49140 MiB, 299.78 W, 73
2026/08/28 05:10:04.607, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 299.72 W, 82
2026/08/28 05:10:04.607, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33236 MiB, 49140 MiB, 299.76 W, 76
2026/08/28 05:10:04.607, 3, NVIDIA RTX 6000 Ada Generation, 99 %, 33186 MiB, 49140 MiB, 299.49 W, 83
2026/08/28 05:10:14.608, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33326 MiB, 49140 MiB, 299.02 W, 74
2026/08/28 05:10:14.608, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 299.82 W, 83
2026/08/28 05:10:14.608, 2, NVIDIA RTX 6000 Ada Generation, 92 %, 33236 MiB, 49140 MiB, 299.76 W, 77
2026/08/28 05:10:14.608, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33186 MiB, 49140 MiB, 299.46 W, 82
2026/08/28 05:10:24.609, 0, NVIDIA RTX 6000 Ada Generation, 92 %, 33366 MiB, 49140 MiB, 299.73 W, 75
2026/08/28 05:10:24.609, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 299.59 W, 84
2026/08/28 05:10:24.609, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33248 MiB, 49140 MiB, 299.89 W, 77
2026/08/28 05:10:24.609, 3, NVIDIA RTX 6000 Ada Generation, 92 %, 33200 MiB, 49140 MiB, 271.44 W, 80
2026/08/28 05:10:34.610, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33366 MiB, 49140 MiB, 299.36 W, 76
2026/08/28 05:10:34.610, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 299.52 W, 85
2026/08/28 05:10:34.610, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33248 MiB, 49140 MiB, 299.86 W, 78
2026/08/28 05:10:34.610, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33200 MiB, 49140 MiB, 274.64 W, 78
2026/08/28 05:10:44.611, 0, NVIDIA RTX 6000 Ada Generation, 99 %, 33366 MiB, 49140 MiB, 299.87 W, 76
2026/08/28 05:10:44.611, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 299.46 W, 86
2026/08/28 05:10:44.611, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33266 MiB, 49140 MiB, 300.15 W, 78
2026/08/28 05:10:44.611, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33200 MiB, 49140 MiB, 276.16 W, 77
2026/08/28 05:10:54.612, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33366 MiB, 49140 MiB, 299.68 W, 77
2026/08/28 05:10:54.612, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 299.61 W, 87
2026/08/28 05:10:54.612, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33266 MiB, 49140 MiB, 299.98 W, 79
2026/08/28 05:10:54.612, 3, NVIDIA RTX 6000 Ada Generation, 93 %, 33200 MiB, 49140 MiB, 278.89 W, 76
2026/08/28 05:11:04.613, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33366 MiB, 49140 MiB, 299.36 W, 77
2026/08/28 05:11:04.613, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 299.28 W, 87
2026/08/28 05:11:04.614, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33266 MiB, 49140 MiB, 299.34 W, 79
2026/08/28 05:11:04.614, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33200 MiB, 49140 MiB, 300.07 W, 77
2026/08/28 05:11:14.614, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33366 MiB, 49140 MiB, 299.19 W, 78
2026/08/28 05:11:14.615, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 33568 MiB, 49140 MiB, 298.92 W, 86
2026/08/28 05:11:14.615, 2, NVIDIA RTX 6000 Ada Generation, 99 %, 33266 MiB, 49140 MiB, 299.53 W, 79
2026/08/28 05:11:14.615, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33200 MiB, 49140 MiB, 299.81 W, 77
2026/08/28 05:11:24.615, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33366 MiB, 49140 MiB, 299.67 W, 78
2026/08/28 05:11:24.616, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 300.26 W, 86
2026/08/28 05:11:24.616, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33266 MiB, 49140 MiB, 299.21 W, 79
2026/08/28 05:11:24.616, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 33200 MiB, 49140 MiB, 299.96 W, 77
2026/08/28 05:11:34.617, 0, NVIDIA RTX 6000 Ada Generation, 99 %, 33366 MiB, 49140 MiB, 299.81 W, 78
2026/08/28 05:11:34.617, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 299.25 W, 85
2026/08/28 05:11:34.617, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33266 MiB, 49140 MiB, 299.03 W, 79
2026/08/28 05:11:34.617, 3, NVIDIA RTX 6000 Ada Generation, 95 %, 33248 MiB, 49140 MiB, 299.65 W, 77
2026/08/28 05:11:44.618, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33366 MiB, 49140 MiB, 299.21 W, 79
2026/08/28 05:11:44.618, 1, NVIDIA RTX 6000 Ada Generation, 93 %, 33568 MiB, 49140 MiB, 293.25 W, 84
2026/08/28 05:11:44.618, 2, NVIDIA RTX 6000 Ada Generation, 99 %, 33266 MiB, 49140 MiB, 299.90 W, 79
2026/08/28 05:11:44.618, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 33480 MiB, 49140 MiB, 299.52 W, 77
2026/08/28 05:11:54.619, 0, NVIDIA RTX 6000 Ada Generation, 91 %, 33366 MiB, 49140 MiB, 299.21 W, 79
2026/08/28 05:11:54.619, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 299.65 W, 84
2026/08/28 05:11:54.619, 2, NVIDIA RTX 6000 Ada Generation, 91 %, 33326 MiB, 49140 MiB, 299.72 W, 80
2026/08/28 05:11:54.619, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.96 W, 78
2026/08/28 05:12:04.620, 0, NVIDIA RTX 6000 Ada Generation, 96 %, 33366 MiB, 49140 MiB, 299.27 W, 79
2026/08/28 05:12:04.620, 1, NVIDIA RTX 6000 Ada Generation, 91 %, 33568 MiB, 49140 MiB, 299.01 W, 83
2026/08/28 05:12:04.620, 2, NVIDIA RTX 6000 Ada Generation, 92 %, 33392 MiB, 49140 MiB, 299.34 W, 80
2026/08/28 05:12:04.620, 3, NVIDIA RTX 6000 Ada Generation, 99 %, 33480 MiB, 49140 MiB, 299.89 W, 78
2026/08/28 05:12:14.621, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33432 MiB, 49140 MiB, 299.52 W, 79
2026/08/28 05:12:14.621, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33568 MiB, 49140 MiB, 299.89 W, 83
2026/08/28 05:12:14.622, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33514 MiB, 49140 MiB, 299.83 W, 80
2026/08/28 05:12:14.622, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.92 W, 78
2026/08/28 05:12:24.622, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33432 MiB, 49140 MiB, 297.82 W, 79
2026/08/28 05:12:24.623, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 33568 MiB, 49140 MiB, 300.01 W, 82
2026/08/28 05:12:24.623, 2, NVIDIA RTX 6000 Ada Generation, 93 %, 33514 MiB, 49140 MiB, 299.96 W, 80
2026/08/28 05:12:24.623, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.64 W, 78
2026/08/28 05:12:34.624, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33432 MiB, 49140 MiB, 299.69 W, 79
2026/08/28 05:12:34.624, 1, NVIDIA RTX 6000 Ada Generation, 94 %, 33568 MiB, 49140 MiB, 299.68 W, 82
2026/08/28 05:12:34.624, 2, NVIDIA RTX 6000 Ada Generation, 91 %, 33514 MiB, 49140 MiB, 298.97 W, 79
2026/08/28 05:12:34.624, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.66 W, 78
2026/08/28 05:12:44.625, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33432 MiB, 49140 MiB, 299.58 W, 80
2026/08/28 05:12:44.625, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33570 MiB, 49140 MiB, 299.52 W, 82
2026/08/28 05:12:44.625, 2, NVIDIA RTX 6000 Ada Generation, 99 %, 33514 MiB, 49140 MiB, 299.26 W, 80
2026/08/28 05:12:44.625, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 300.05 W, 78
2026/08/28 05:12:54.626, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33432 MiB, 49140 MiB, 299.88 W, 80
2026/08/28 05:12:54.626, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33570 MiB, 49140 MiB, 300.06 W, 81
2026/08/28 05:12:54.626, 2, NVIDIA RTX 6000 Ada Generation, 99 %, 33514 MiB, 49140 MiB, 299.04 W, 79
2026/08/28 05:12:54.626, 3, NVIDIA RTX 6000 Ada Generation, 99 %, 33480 MiB, 49140 MiB, 299.58 W, 78
2026/08/28 05:13:04.627, 0, NVIDIA RTX 6000 Ada Generation, 93 %, 33432 MiB, 49140 MiB, 298.99 W, 80
2026/08/28 05:13:04.627, 1, NVIDIA RTX 6000 Ada Generation, 93 %, 33570 MiB, 49140 MiB, 299.62 W, 81
2026/08/28 05:13:04.627, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33514 MiB, 49140 MiB, 300.17 W, 80
2026/08/28 05:13:04.627, 3, NVIDIA RTX 6000 Ada Generation, 93 %, 33480 MiB, 49140 MiB, 295.85 W, 78
2026/08/28 05:13:14.628, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33432 MiB, 49140 MiB, 299.70 W, 80
2026/08/28 05:13:14.628, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33570 MiB, 49140 MiB, 299.66 W, 81
2026/08/28 05:13:14.628, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33514 MiB, 49140 MiB, 300.20 W, 80
2026/08/28 05:13:14.628, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.25 W, 78
2026/08/28 05:13:24.629, 0, NVIDIA RTX 6000 Ada Generation, 99 %, 33432 MiB, 49140 MiB, 299.82 W, 80
2026/08/28 05:13:24.629, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 33570 MiB, 49140 MiB, 299.65 W, 81
2026/08/28 05:13:24.629, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33514 MiB, 49140 MiB, 299.45 W, 79
2026/08/28 05:13:24.630, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.86 W, 78
2026/08/28 05:13:34.630, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33432 MiB, 49140 MiB, 299.57 W, 80
2026/08/28 05:13:34.631, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33570 MiB, 49140 MiB, 299.82 W, 81
2026/08/28 05:13:34.631, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33514 MiB, 49140 MiB, 299.61 W, 80
2026/08/28 05:13:34.631, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.88 W, 78
2026/08/28 05:13:44.631, 0, NVIDIA RTX 6000 Ada Generation, 99 %, 33432 MiB, 49140 MiB, 299.92 W, 80
2026/08/28 05:13:44.632, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33570 MiB, 49140 MiB, 299.95 W, 81
2026/08/28 05:13:44.632, 2, NVIDIA RTX 6000 Ada Generation, 91 %, 33514 MiB, 49140 MiB, 299.55 W, 80
2026/08/28 05:13:44.632, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 297.98 W, 78
2026/08/28 05:13:54.633, 0, NVIDIA RTX 6000 Ada Generation, 93 %, 33438 MiB, 49140 MiB, 299.35 W, 80
2026/08/28 05:13:54.633, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33570 MiB, 49140 MiB, 301.48 W, 80
2026/08/28 05:13:54.633, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 33514 MiB, 49140 MiB, 300.02 W, 80
2026/08/28 05:13:54.633, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 300.04 W, 78
2026/08/28 05:14:04.634, 0, NVIDIA RTX 6000 Ada Generation, 92 %, 33438 MiB, 49140 MiB, 299.45 W, 80
2026/08/28 05:14:04.634, 1, NVIDIA RTX 6000 Ada Generation, 94 %, 33580 MiB, 49140 MiB, 299.51 W, 81
2026/08/28 05:14:04.634, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33514 MiB, 49140 MiB, 299.83 W, 80
2026/08/28 05:14:04.634, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 298.82 W, 78
2026/08/28 05:14:14.635, 0, NVIDIA RTX 6000 Ada Generation, 99 %, 33438 MiB, 49140 MiB, 299.60 W, 80
2026/08/28 05:14:14.635, 1, NVIDIA RTX 6000 Ada Generation, 91 %, 33580 MiB, 49140 MiB, 298.88 W, 81
2026/08/28 05:14:14.635, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 33514 MiB, 49140 MiB, 297.39 W, 79
2026/08/28 05:14:14.635, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 33480 MiB, 49140 MiB, 299.93 W, 78
2026/08/28 05:14:24.636, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33438 MiB, 49140 MiB, 299.68 W, 80
2026/08/28 05:14:24.636, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33580 MiB, 49140 MiB, 299.31 W, 81
2026/08/28 05:14:24.636, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33514 MiB, 49140 MiB, 299.90 W, 80
2026/08/28 05:14:24.636, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.85 W, 78
2026/08/28 05:14:34.637, 0, NVIDIA RTX 6000 Ada Generation, 94 %, 33438 MiB, 49140 MiB, 300.12 W, 80
2026/08/28 05:14:34.637, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33580 MiB, 49140 MiB, 299.49 W, 81
2026/08/28 05:14:34.637, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33520 MiB, 49140 MiB, 299.35 W, 80
2026/08/28 05:14:34.637, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 300.02 W, 78
2026/08/28 05:14:44.638, 0, NVIDIA RTX 6000 Ada Generation, 94 %, 33438 MiB, 49140 MiB, 299.70 W, 80
2026/08/28 05:14:44.638, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33580 MiB, 49140 MiB, 299.86 W, 81
2026/08/28 05:14:44.638, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33520 MiB, 49140 MiB, 299.79 W, 79
2026/08/28 05:14:44.638, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.20 W, 78
2026/08/28 05:14:54.639, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 33438 MiB, 49140 MiB, 299.50 W, 80
2026/08/28 05:14:54.639, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33580 MiB, 49140 MiB, 299.28 W, 81
2026/08/28 05:14:54.639, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33520 MiB, 49140 MiB, 297.22 W, 79
2026/08/28 05:14:54.639, 3, NVIDIA RTX 6000 Ada Generation, 90 %, 33480 MiB, 49140 MiB, 299.23 W, 78
2026/08/28 05:15:04.640, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33572 MiB, 49140 MiB, 299.80 W, 80
2026/08/28 05:15:04.640, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33580 MiB, 49140 MiB, 299.80 W, 82
2026/08/28 05:15:04.641, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33520 MiB, 49140 MiB, 299.83 W, 80
2026/08/28 05:15:04.641, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.13 W, 78
2026/08/28 05:15:14.641, 0, NVIDIA RTX 6000 Ada Generation, 99 %, 33572 MiB, 49140 MiB, 299.56 W, 80
2026/08/28 05:15:14.642, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33580 MiB, 49140 MiB, 299.94 W, 82
2026/08/28 05:15:14.642, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33520 MiB, 49140 MiB, 299.06 W, 79
2026/08/28 05:15:14.642, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 300.12 W, 78
2026/08/28 05:15:24.643, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33572 MiB, 49140 MiB, 299.59 W, 80
2026/08/28 05:15:24.643, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33580 MiB, 49140 MiB, 299.41 W, 82
2026/08/28 05:15:24.643, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33520 MiB, 49140 MiB, 299.98 W, 79
2026/08/28 05:15:24.643, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 298.91 W, 78
2026/08/28 05:15:34.644, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33572 MiB, 49140 MiB, 299.61 W, 80
2026/08/28 05:15:34.644, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33580 MiB, 49140 MiB, 299.38 W, 82
2026/08/28 05:15:34.644, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33520 MiB, 49140 MiB, 300.14 W, 79
2026/08/28 05:15:34.644, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.72 W, 78
2026/08/28 05:15:44.645, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33572 MiB, 49140 MiB, 299.47 W, 80
2026/08/28 05:15:44.645, 1, NVIDIA RTX 6000 Ada Generation, 91 %, 33580 MiB, 49140 MiB, 298.08 W, 82
2026/08/28 05:15:44.645, 2, NVIDIA RTX 6000 Ada Generation, 92 %, 33520 MiB, 49140 MiB, 299.55 W, 80
2026/08/28 05:15:44.645, 3, NVIDIA RTX 6000 Ada Generation, 94 %, 33480 MiB, 49140 MiB, 299.64 W, 78
2026/08/28 05:15:54.646, 0, NVIDIA RTX 6000 Ada Generation, 99 %, 33572 MiB, 49140 MiB, 299.59 W, 80
2026/08/28 05:15:54.646, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33580 MiB, 49140 MiB, 299.44 W, 82
2026/08/28 05:15:54.646, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 33520 MiB, 49140 MiB, 299.38 W, 79
2026/08/28 05:15:54.646, 3, NVIDIA RTX 6000 Ada Generation, 93 %, 33480 MiB, 49140 MiB, 299.54 W, 79
2026/08/28 05:16:04.647, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33572 MiB, 49140 MiB, 299.55 W, 80
2026/08/28 05:16:04.648, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 33580 MiB, 49140 MiB, 299.41 W, 82
2026/08/28 05:16:04.648, 2, NVIDIA RTX 6000 Ada Generation, 99 %, 33520 MiB, 49140 MiB, 299.47 W, 79
2026/08/28 05:16:04.648, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 299.83 W, 78
2026/08/28 05:16:14.649, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33572 MiB, 49140 MiB, 299.54 W, 79
2026/08/28 05:16:14.649, 1, NVIDIA RTX 6000 Ada Generation, 93 %, 33580 MiB, 49140 MiB, 299.69 W, 82
2026/08/28 05:16:14.649, 2, NVIDIA RTX 6000 Ada Generation, 99 %, 33520 MiB, 49140 MiB, 299.62 W, 79
2026/08/28 05:16:14.649, 3, NVIDIA RTX 6000 Ada Generation, 91 %, 33480 MiB, 49140 MiB, 300.14 W, 78
2026/08/28 05:16:24.650, 0, NVIDIA RTX 6000 Ada Generation, 92 %, 33572 MiB, 49140 MiB, 299.70 W, 79
2026/08/28 05:16:24.650, 1, NVIDIA RTX 6000 Ada Generation, 93 %, 33580 MiB, 49140 MiB, 299.76 W, 82
2026/08/28 05:16:24.650, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 33520 MiB, 49140 MiB, 299.63 W, 79
2026/08/28 05:16:24.650, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 33480 MiB, 49140 MiB, 298.84 W, 78
2026/08/28 05:16:34.651, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 33572 MiB, 49140 MiB, 299.32 W, 80
