timestamp, index, name, utilization.gpu [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/08/27 21:29:43.596, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 38250 MiB, 49140 MiB, 268.49 W, 84
2026/08/27 21:29:43.596, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38202 MiB, 49140 MiB, 299.35 W, 81
2026/08/27 21:29:43.596, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 300.02 W, 78
2026/08/27 21:29:53.597, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38252 MiB, 49140 MiB, 299.92 W, 82
2026/08/27 21:29:53.598, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38330 MiB, 49140 MiB, 277.14 W, 82
2026/08/27 21:29:53.598, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38202 MiB, 49140 MiB, 299.61 W, 81
2026/08/27 21:29:53.598, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 299.70 W, 78
2026/08/27 21:30:03.599, 0, NVIDIA RTX 6000 Ada Generation, 91 %, 38252 MiB, 49140 MiB, 292.92 W, 82
2026/08/27 21:30:03.599, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38330 MiB, 49140 MiB, 272.32 W, 80
2026/08/27 21:30:03.599, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38202 MiB, 49140 MiB, 298.43 W, 81
2026/08/27 21:30:03.599, 3, NVIDIA RTX 6000 Ada Generation, 89 %, 38206 MiB, 49140 MiB, 285.81 W, 78
2026/08/27 21:30:13.601, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38252 MiB, 49140 MiB, 299.17 W, 83
2026/08/27 21:30:13.601, 1, NVIDIA RTX 6000 Ada Generation, 94 %, 38330 MiB, 49140 MiB, 286.75 W, 80
2026/08/27 21:30:13.601, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38202 MiB, 49140 MiB, 299.24 W, 82
2026/08/27 21:30:13.601, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 299.54 W, 78
2026/08/27 21:30:23.602, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38252 MiB, 49140 MiB, 300.19 W, 83
2026/08/27 21:30:23.602, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38330 MiB, 49140 MiB, 299.81 W, 80
2026/08/27 21:30:23.602, 2, NVIDIA RTX 6000 Ada Generation, 88 %, 38202 MiB, 49140 MiB, 290.76 W, 83
2026/08/27 21:30:23.603, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 298.93 W, 79
2026/08/27 21:30:33.604, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38252 MiB, 49140 MiB, 299.23 W, 83
2026/08/27 21:30:33.604, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38330 MiB, 49140 MiB, 299.67 W, 80
2026/08/27 21:30:33.604, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38202 MiB, 49140 MiB, 300.09 W, 82
2026/08/27 21:30:33.604, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 300.21 W, 79
2026/08/27 21:30:43.605, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38252 MiB, 49140 MiB, 299.26 W, 83
2026/08/27 21:30:43.606, 1, NVIDIA RTX 6000 Ada Generation, 95 %, 38330 MiB, 49140 MiB, 299.68 W, 80
2026/08/27 21:30:43.606, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 38202 MiB, 49140 MiB, 291.00 W, 82
2026/08/27 21:30:43.606, 3, NVIDIA RTX 6000 Ada Generation, 99 %, 38206 MiB, 49140 MiB, 300.32 W, 79
2026/08/27 21:30:53.607, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38252 MiB, 49140 MiB, 299.42 W, 84
2026/08/27 21:30:53.607, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 38332 MiB, 49140 MiB, 298.57 W, 79
2026/08/27 21:30:53.607, 2, NVIDIA RTX 6000 Ada Generation, 97 %, 38202 MiB, 49140 MiB, 299.20 W, 83
2026/08/27 21:30:53.607, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 38206 MiB, 49140 MiB, 299.55 W, 79
2026/08/27 21:31:03.609, 0, NVIDIA RTX 6000 Ada Generation, 93 %, 38252 MiB, 49140 MiB, 291.42 W, 84
2026/08/27 21:31:03.609, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 299.45 W, 80
2026/08/27 21:31:03.609, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38202 MiB, 49140 MiB, 299.56 W, 83
2026/08/27 21:31:03.609, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 299.89 W, 79
2026/08/27 21:31:13.610, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 38434 MiB, 49140 MiB, 295.53 W, 84
2026/08/27 21:31:13.610, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 299.36 W, 80
2026/08/27 21:31:13.611, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38202 MiB, 49140 MiB, 300.17 W, 83
2026/08/27 21:31:13.611, 3, NVIDIA RTX 6000 Ada Generation, 99 %, 38206 MiB, 49140 MiB, 300.13 W, 79
2026/08/27 21:31:23.612, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 38540 MiB, 49140 MiB, 298.95 W, 84
2026/08/27 21:31:23.612, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 38332 MiB, 49140 MiB, 299.56 W, 80
2026/08/27 21:31:23.612, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38202 MiB, 49140 MiB, 299.82 W, 83
2026/08/27 21:31:23.612, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 299.75 W, 79
2026/08/27 21:31:33.613, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 38540 MiB, 49140 MiB, 298.82 W, 87
2026/08/27 21:31:33.614, 1, NVIDIA RTX 6000 Ada Generation, 87 %, 38332 MiB, 49140 MiB, 280.21 W, 80
2026/08/27 21:31:33.614, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38202 MiB, 49140 MiB, 299.62 W, 83
2026/08/27 21:31:33.614, 3, NVIDIA RTX 6000 Ada Generation, 95 %, 38206 MiB, 49140 MiB, 292.45 W, 79
2026/08/27 21:31:43.615, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 299.08 W, 84
2026/08/27 21:31:43.615, 1, NVIDIA RTX 6000 Ada Generation, 96 %, 38332 MiB, 49140 MiB, 299.77 W, 80
2026/08/27 21:31:43.615, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 38202 MiB, 49140 MiB, 299.45 W, 83
2026/08/27 21:31:43.615, 3, NVIDIA RTX 6000 Ada Generation, 99 %, 38206 MiB, 49140 MiB, 295.63 W, 79
2026/08/27 21:31:53.617, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 299.43 W, 84
2026/08/27 21:31:53.617, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 299.52 W, 80
2026/08/27 21:31:53.617, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 38242 MiB, 49140 MiB, 298.87 W, 83
2026/08/27 21:31:53.617, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 38206 MiB, 49140 MiB, 298.33 W, 79
2026/08/27 21:32:03.618, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 38540 MiB, 49140 MiB, 299.32 W, 84
2026/08/27 21:32:03.618, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 300.42 W, 81
2026/08/27 21:32:03.618, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 298.97 W, 83
2026/08/27 21:32:03.618, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 299.96 W, 79
2026/08/27 21:32:13.620, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 299.56 W, 84
2026/08/27 21:32:13.620, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 299.89 W, 81
2026/08/27 21:32:13.620, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 299.55 W, 83
2026/08/27 21:32:13.620, 3, NVIDIA RTX 6000 Ada Generation, 92 %, 38206 MiB, 49140 MiB, 271.15 W, 78
2026/08/27 21:32:23.621, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 300.27 W, 84
2026/08/27 21:32:23.621, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 299.32 W, 81
2026/08/27 21:32:23.621, 2, NVIDIA RTX 6000 Ada Generation, 97 %, 38242 MiB, 49140 MiB, 294.41 W, 83
2026/08/27 21:32:23.622, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 298.78 W, 79
2026/08/27 21:32:33.623, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 299.48 W, 83
2026/08/27 21:32:33.623, 1, NVIDIA RTX 6000 Ada Generation, 90 %, 38332 MiB, 49140 MiB, 282.02 W, 82
2026/08/27 21:32:33.623, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 299.61 W, 82
2026/08/27 21:32:33.623, 3, NVIDIA RTX 6000 Ada Generation, 91 %, 38206 MiB, 49140 MiB, 281.55 W, 79
2026/08/27 21:32:43.624, 0, NVIDIA RTX 6000 Ada Generation, 93 %, 38540 MiB, 49140 MiB, 293.22 W, 84
2026/08/27 21:32:43.625, 1, NVIDIA RTX 6000 Ada Generation, 90 %, 38332 MiB, 49140 MiB, 281.35 W, 81
2026/08/27 21:32:43.625, 2, NVIDIA RTX 6000 Ada Generation, 89 %, 38242 MiB, 49140 MiB, 293.65 W, 82
2026/08/27 21:32:43.625, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 299.19 W, 79
2026/08/27 21:32:53.626, 0, NVIDIA RTX 6000 Ada Generation, 92 %, 38540 MiB, 49140 MiB, 295.90 W, 84
2026/08/27 21:32:53.626, 1, NVIDIA RTX 6000 Ada Generation, 96 %, 38332 MiB, 49140 MiB, 299.72 W, 82
2026/08/27 21:32:53.626, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 299.40 W, 82
2026/08/27 21:32:53.626, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 300.03 W, 79
2026/08/27 21:33:03.628, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 299.17 W, 83
2026/08/27 21:33:03.628, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 299.48 W, 82
2026/08/27 21:33:03.628, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 299.54 W, 82
2026/08/27 21:33:03.628, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 296.77 W, 79
2026/08/27 21:33:13.629, 0, NVIDIA RTX 6000 Ada Generation, 95 %, 38540 MiB, 49140 MiB, 299.67 W, 83
2026/08/27 21:33:13.629, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 300.21 W, 83
2026/08/27 21:33:13.629, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 38242 MiB, 49140 MiB, 299.27 W, 82
2026/08/27 21:33:13.629, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 299.27 W, 79
2026/08/27 21:33:23.631, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 298.79 W, 83
2026/08/27 21:33:23.631, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 288.70 W, 83
2026/08/27 21:33:23.631, 2, NVIDIA RTX 6000 Ada Generation, 96 %, 38242 MiB, 49140 MiB, 299.60 W, 82
2026/08/27 21:33:23.631, 3, NVIDIA RTX 6000 Ada Generation, 89 %, 38206 MiB, 49140 MiB, 281.82 W, 79
2026/08/27 21:33:33.632, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 38540 MiB, 49140 MiB, 298.41 W, 83
2026/08/27 21:33:33.632, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 38332 MiB, 49140 MiB, 299.61 W, 83
2026/08/27 21:33:33.633, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 299.40 W, 82
2026/08/27 21:33:33.633, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 298.90 W, 79
2026/08/27 21:33:43.634, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 298.98 W, 83
2026/08/27 21:33:43.634, 1, NVIDIA RTX 6000 Ada Generation, 97 %, 38332 MiB, 49140 MiB, 298.83 W, 83
2026/08/27 21:33:43.634, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 299.34 W, 82
2026/08/27 21:33:43.634, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 288.56 W, 78
2026/08/27 21:33:53.635, 0, NVIDIA RTX 6000 Ada Generation, 89 %, 38540 MiB, 49140 MiB, 291.11 W, 84
2026/08/27 21:33:53.636, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 299.55 W, 83
2026/08/27 21:33:53.636, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 300.00 W, 82
2026/08/27 21:33:53.636, 3, NVIDIA RTX 6000 Ada Generation, 99 %, 38206 MiB, 49140 MiB, 288.55 W, 78
2026/08/27 21:34:03.637, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 300.21 W, 83
2026/08/27 21:34:03.637, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 299.73 W, 83
2026/08/27 21:34:03.637, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 299.24 W, 82
2026/08/27 21:34:03.637, 3, NVIDIA RTX 6000 Ada Generation, 93 %, 38206 MiB, 49140 MiB, 284.17 W, 78
2026/08/27 21:34:13.638, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 38540 MiB, 49140 MiB, 296.50 W, 82
2026/08/27 21:34:13.639, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 299.52 W, 83
2026/08/27 21:34:13.639, 2, NVIDIA RTX 6000 Ada Generation, 95 %, 38242 MiB, 49140 MiB, 298.69 W, 82
2026/08/27 21:34:13.639, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 300.13 W, 79
2026/08/27 21:34:23.640, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 299.34 W, 83
2026/08/27 21:34:23.640, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 298.89 W, 83
2026/08/27 21:34:23.640, 2, NVIDIA RTX 6000 Ada Generation, 94 %, 38242 MiB, 49140 MiB, 297.55 W, 82
2026/08/27 21:34:23.640, 3, NVIDIA RTX 6000 Ada Generation, 97 %, 38206 MiB, 49140 MiB, 299.49 W, 79
2026/08/27 21:34:33.642, 0, NVIDIA RTX 6000 Ada Generation, 97 %, 38540 MiB, 49140 MiB, 300.02 W, 83
2026/08/27 21:34:33.642, 1, NVIDIA RTX 6000 Ada Generation, 87 %, 38332 MiB, 49140 MiB, 281.12 W, 83
2026/08/27 21:34:33.642, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 297.24 W, 82
2026/08/27 21:34:33.642, 3, NVIDIA RTX 6000 Ada Generation, 98 %, 38206 MiB, 49140 MiB, 299.81 W, 79
2026/08/27 21:34:43.643, 0, NVIDIA RTX 6000 Ada Generation, 98 %, 38540 MiB, 49140 MiB, 300.14 W, 83
2026/08/27 21:34:43.643, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 298.95 W, 83
2026/08/27 21:34:43.643, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 299.44 W, 82
2026/08/27 21:34:43.644, 3, NVIDIA RTX 6000 Ada Generation, 91 %, 38206 MiB, 49140 MiB, 289.24 W, 79
2026/08/27 21:34:53.645, 0, NVIDIA RTX 6000 Ada Generation, 99 %, 38540 MiB, 49140 MiB, 300.39 W, 84
2026/08/27 21:34:53.645, 1, NVIDIA RTX 6000 Ada Generation, 96 %, 38332 MiB, 49140 MiB, 299.60 W, 83
2026/08/27 21:34:53.645, 2, NVIDIA RTX 6000 Ada Generation, 98 %, 38242 MiB, 49140 MiB, 299.30 W, 82
2026/08/27 21:34:53.645, 3, NVIDIA RTX 6000 Ada Generation, 88 %, 38206 MiB, 49140 MiB, 286.76 W, 79
2026/08/27 21:35:03.646, 0, NVIDIA RTX 6000 Ada Generation, 88 %, 38540 MiB, 49140 MiB, 293.27 W, 83
2026/08/27 21:35:03.646, 1, NVIDIA RTX 6000 Ada Generation, 98 %, 38332 MiB, 49140 MiB, 299.06 W, 83
2026/08/27 21:35:03.646, 2, NVIDIA RTX 6000 Ada Generation, 99 %, 38242 MiB, 49140 MiB, 299.40 W, 81
2026/08/27 21:35:03.646, 3, NVIDIA RTX 6000 Ada Generation, 99 %, 38206 MiB, 49140 MiB, 299.93 W, 79
2026/08/27 21:35:13.648, 0, NVIDIA RTX 6000 Ada Generation, 99 %, 38540 MiB, 49140 MiB, 299.00 W, 83
